"ID","GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene384","MMP0360",611.824581014401,-1.03064772866202,0.141342864469539,-7.2918270938547,3.05779443685581e-13,1.45224630666844e-12
"gene385","MMP0361",139.224759472067,0.964176589644501,0.243355621144769,3.96200665145484,7.43224693467668e-05,0.00015534542228826
"gene386","MMP0362",393.575945391373,0.0144752851082665,0.122867699641513,0.117811964824771,0.906216649014686,0.919789018181956
"gene387","MMP0363",736.583152834157,-0.611958752844366,0.0971646175476462,-6.29816458181686,3.01190627506152e-10,1.09875338647172e-09
"gene388","MMP0364",191.43054562153,-0.12617826295065,0.142300974858547,-0.886699919491601,0.375240481718479,0.433272430398401
"gene389","MMP0365",360.921171797159,0.32237792227897,0.150908646585419,2.13624553379381,0.0326594058026642,0.0479548941869119
"gene390","MMP0366",399.827024922268,0.290738029115369,0.234909971412995,1.23765724956912,0.215843176994152,0.265955019485102
"gene391","MMP0367",26.6646576233315,0.643887643127681,0.407338769915214,1.58071779728137,0.113942577200421,0.150162169803397
"gene392","MMP0368",186.123752527837,0.404357088409717,0.227461992908215,1.77769078358899,0.0754546542059164,0.103182574376583
"gene393","MMP0369",27347.7619089477,-0.954413266749337,0.0828905944464441,-11.5141322501431,1.11981092466436e-30,1.29809661135434e-29
"gene394","MMP0370",4093.31579792966,0.269094098370265,0.0799714400102179,3.36487749046264,0.000765776522738819,0.00140698460173702
"gene395","MMP0371",735.716170623621,2.29834995558681,0.123305720995276,18.6394429798993,1.5383427760426e-77,5.31482347330796e-76
"gene396","MMP0372",36070.9408270645,-2.59384524236421,0.18017805233987,-14.396011105012,5.48172949064977e-47,9.85592588012745e-46
"gene397","MMP0373",1431.68463633715,-0.113940606473368,0.198722692362797,-0.573364848868662,0.566397685463774,0.622189976176539
"gene398","MMP0374",377.454593133663,0.658539007016183,0.123172888708541,5.34646068563399,8.96907512356741e-08,2.52049607140762e-07
"gene399","MMP0375",1035.49541008803,0.0942900492013544,0.0995764358510517,0.946911268669982,0.343683995304873,0.401306295379182
"gene400","MMP0376",603.813621594645,-0.0449117729344561,0.114928559222922,-0.390779917873527,0.695959920228277,0.741403494221417
"gene401","MMP0377",486.623022226702,-0.15134307890374,0.184748992241968,-0.819182162063024,0.412682490581623,0.471866676446995
"gene402","MMP0378",464.922683714886,-0.795970501842404,0.100367401134326,-7.93056802155438,2.18145783483021e-15,1.17905788496038e-14
"gene403","MMP0379",23.8068808008282,-0.495153830382883,0.405364750179292,-1.22150194402418,0.221896030009196,0.272840757066437
"gene404","MMP0380",707.416708484952,-0.87548668907726,0.127783473093337,-6.85132958029536,7.31667271300825e-12,3.04056068875484e-11
"gene405","MMP0381",658.042441132989,-1.13759092942491,0.187451482972472,-6.06872195079924,1.2893214155993e-09,4.44576190662615e-09
"gene406","MMP0382",2787.39661325024,-1.18163103343399,0.120134547892878,-9.83589695187129,7.88617049984001e-23,6.40342507867194e-22
"gene407","MMP0383",445234.158542568,-0.293846495920048,0.155767845513024,-1.88643872522124,0.0592358582458916,0.0832325217139243
"gene410","MMP0384",631.792410928267,1.21223754803237,0.111062493500421,10.9149138455799,9.78220056075981e-28,9.79331669776067e-27
"gene411","MMP0385",2249.13890326199,1.42723703519226,0.148544173421728,9.60816572145327,7.38528576706703e-22,5.68247752033717e-21
"gene412","MMP0386",5815.00560242375,-0.0559040035133664,0.299642509380584,-0.186569000603186,0.85199857387149,0.879450197517028
"gene413","MMP0387",1118.05297026711,-0.642971414045829,0.0772252816664934,-8.32591866511511,8.36772452194792e-17,4.88209622770604e-16
"gene414","MMP0388",4593.10949634386,-0.334270338671901,0.0998379030765708,-3.34813060341954,0.000813586606440737,0.00148707427442799
"gene415","MMP0389",91.4679202369855,-0.183313015032867,0.242513799686219,-0.755886944454502,0.449716982175874,0.508601619123164
"gene416","MMP0390",652.198116729841,0.995194183463276,0.129702062070248,7.67292491405626,1.68117911940856e-14,8.63626124897344e-14
"gene417","MMP0391",7293.45236165809,-0.213984395865252,0.085492228800108,-2.50296897002856,0.0123156341224769,0.0192206796490738
"gene418","MMP0392",3525.12333618115,1.07722769504249,0.160904552475324,6.69482422013936,2.15931031405106e-11,8.6470563030863e-11
"gene419","MMP0393",1558.73040455804,-0.0107581810326667,0.10205373206692,-0.105416831063192,0.916045061218628,0.929229359739334
"gene420","MMP0394",1622.24100194578,-0.0218840339556377,0.129464923028487,-0.169034464654356,0.865769532568647,0.889496161157992
"gene421","MMP0395",461.501265421646,-0.0381275870277664,0.120578372940949,-0.316205850998162,0.751846266973074,0.790897386511377
"gene422","MMP0396",7096.10113768878,-0.0983814776432727,0.177392568322969,-0.55459751540524,0.579169988863271,0.634882169004106
"gene423","MMP0397",7982.389809416,-0.369349484311954,0.199144929930193,-1.85467681472696,0.0636423915644485,0.0889277509409661
"gene424","MMP0398",1288.04838062785,0.241007152227717,0.128111697427061,1.88122675031241,0.0599410803288144,0.0841563215453155
"gene425","MMP0399",1697.88126979391,-0.139631061347573,0.156255385429446,-0.89360799286256,0.371531668333821,0.43040026272465
"gene426","MMP0400",616.069572480472,-0.186444059893782,0.131496531073133,-1.4178629532827,0.156230780223857,0.200494271489029
"gene427","MMP0401",604.82564902455,1.24391122477892,0.140640580970042,8.84461096647408,9.18477378803006e-19,6.06126270206328e-18
"gene428","MMP0402",1606.39383155127,0.772995738578447,0.125102260709084,6.17891103004117,6.45452549863003e-10,2.27457478571722e-09
"gene429","MMP0403",883.637518351466,0.363436853307189,0.176503710608837,2.05908902455104,0.0394857110517377,0.0574041442847869
"gene430","MMP0404",749.418784731045,0.0605344884816232,0.154719841278884,0.391252265910158,0.695610778503824,0.741403494221417
"gene431","MMP0405",5454.71854471795,-1.50062985766182,0.147375078165617,-10.1823854910899,2.37662555773877e-24,2.13653787384475e-23
"gene432","MMP0406",330.083840155359,0.856407867741758,0.210862626156961,4.0614493110992,4.87690079865984e-05,0.000103781391391771
"gene433","MMP0407",3763.68279753078,-0.580162999968585,0.0969813572399141,-5.98221159695021,2.20128047764725e-09,7.45895423387395e-09
"gene434","MMP0408",228.555969433051,-0.808617335312025,0.29247295946855,-2.76475930212952,0.00569648120569201,0.00929370359669381
"gene435","MMP0409",591.26089333599,-0.153083833387214,0.133128585753122,-1.1498945363327,0.250187311496711,0.302767886577751
"gene436","MMP0410",2284.34142403612,0.60455231196066,0.0904484105385655,6.68394622261372,2.3259218898673e-11,9.23034768005897e-11
"gene437","MMP0411",599.027720350968,-0.0566365481043647,0.150830645044224,-0.375497619119501,0.707290416789092,0.750750430350831
"gene438","MMP0412",1461.00503760445,1.37987865397394,0.0955497380509879,14.4414697739684,2.83726561481383e-47,5.20756459718955e-46
"gene439","MMP0413",3279.80181110481,3.29977320607101,0.114253321931701,28.8812014415089,2.05648066703298e-183,3.294108123011e-181
"gene440","MMP0414",5117.27838866624,-1.36800967827281,0.0793619959160271,-17.2375916518065,1.38695628903507e-66,4.00625734636033e-65
"gene441","MMP0415",470.892084789771,-0.979915501390327,0.13296286711259,-7.36984334551507,1.70828654204472e-13,8.29201346303802e-13
"gene442","MMP0416",124.474306950392,-0.962728463037896,0.211194087427185,-4.55850102039349,5.15200143862219e-06,1.19918448280744e-05
"gene443","MMP0417",607.477042090225,-2.17107600815218,0.171299989204912,-12.6741164329853,8.22805986608733e-37,1.1067054567974e-35
"gene444","MMP0418",857.035102520809,-2.20850468101831,0.160050111341244,-13.7988325188324,2.59013387397657e-43,4.18698705132726e-42
"gene445","MMP0419",5701.59832795138,-0.942590360749443,0.150626928709148,-6.2577811871178,3.90493174220621e-10,1.40993642003429e-09
"gene446","MMP0420",1636.94111032725,0.269292100465583,0.146340871945493,1.84017012394108,0.0657432647146972,0.0915728319583371
"gene447","MMP0421",2043.41240778549,-0.0928146618241331,0.137540846536461,-0.674815257877072,0.499793145281631,0.558070672995078
"gene448","MMP0422",1056.03459290733,-0.19632925483287,0.171807387998059,-1.14272882627776,0.253151197483541,0.306144413154427
"gene449","MMP0423",1164.40344410073,0.997566556901511,0.0869910492546305,11.467462060166,1.92214117525347e-30,2.19922905895884e-29
"gene450","MMP0424",117.765040341988,-0.620600892748749,0.353888241478671,-1.75366350166272,0.0794881830200765,0.108320323651489
"gene451","MMP0425",242.423625196564,0.586779911397228,0.173366490918049,3.38462126267873,0.000712765276119439,0.00131921472323787
"gene452","MMP0426",252.209653481291,0.263965225857345,0.154942459605304,1.70363389434867,0.088449505142845,0.11924103141675
"gene453","MMP0427",3144.01819986162,0.563742873932097,0.0850454625586961,6.62872370813454,3.38601672824144e-11,1.3407104438565e-10
"gene454","MMP0428",1886.69160954986,0.679674532431886,0.0836686426555445,8.12340813547123,4.53271858532163e-16,2.58467642308631e-15
"gene455","MMP0429",2117.53288272024,0.276095978927935,0.264786926876097,1.04271000908262,0.297082620813508,0.352260819564873
"gene456","MMP0430",1362.61867297074,2.06149197681995,0.0959868157912992,21.4768242891001,2.56450780282016e-102,1.41208210892785e-100
"gene457","MMP0431",1292.9062155503,-0.884269909203179,0.214236113626216,-4.12754831216734,3.66651416458681e-05,7.88815379487419e-05
"gene458","MMP0432",1099.87765359734,0.46538767315858,0.0849466011075493,5.47859086874308,4.28726398447278e-08,1.2465609142972e-07
"gene459","MMP0433",700.563277467684,0.266462501710912,0.11745335183129,2.26866664557738,0.0232886054112703,0.035042290977505
"gene460","MMP0434",238.633863344266,0.478889784080359,0.360183252346847,1.32957260216863,0.183659130121494,0.230325542543824
"gene461","MMP0435",115.969422202868,2.47569898292261,0.217050015715898,11.4061221085701,3.89719238726357e-30,4.37379171105632e-29
"gene462","MMP0436",139.660810548745,1.98865240457169,0.174640755246456,11.3871037820769,4.84838136281676e-30,5.37286035300826e-29
"gene463","MMP0437",171.544957495578,1.58791769262716,0.196999275594327,8.06052554171367,7.59671373838194e-16,4.26286930160159e-15
"gene464","MMP0438",471.125924723912,0.496404610267363,0.131052755648063,3.78782275742785,0.000151973197450706,0.00030498493611406
"gene465","MMP0439",1205.50897465504,-0.300369162902435,0.104475059494286,-2.87503222641249,0.0040398626220664,0.00672166000007648
"gene466","MMP0440",7556.8456254684,1.16449737702463,0.255213402806261,4.56283786125697,5.04667883883649e-06,1.17778120715628e-05
"gene467","MMP0441",82.4090943100557,1.2076058653143,0.254440622357733,4.74612054523453,2.07355164761639e-06,5.02558184745541e-06
"gene468","MMP0442",3251.09322907556,1.17694187247549,0.113820917218844,10.3402950989455,4.63109236049719e-25,4.24999205166461e-24
"gene469","MMP0443",2697.88560201934,-0.375664262443277,0.258668874237822,-1.45229789842395,0.14641879158795,0.18969846380733
"gene470","MMP0444",842.060516733243,1.32408218179902,0.166195041870434,7.96703780628593,1.62522955940183e-15,8.8384397644013e-15
"gene471","MMP0445",28.8947366716676,-0.092467703091661,0.470353158856143,-0.196592074169405,0.844146773472521,0.872367516046089
"gene472","MMP0446",46.3136099751558,0.35450265819176,0.319846169159493,1.10835361612534,0.267709128504406,0.320886724098478
"gene473","MMP0447",1246.3205043719,-0.794023299121656,0.107092020476519,-7.41440207765762,1.22174739345047e-13,5.99643149654523e-13
"gene474","MMP0448",113.112278010227,0.584649423712828,0.269492176705629,2.16944859349833,0.0300486431420503,0.0444175412888361
"gene475","MMP0449",325.237550979975,0.502477225428431,0.15033386272223,3.34240879818841,0.000830546434592536,0.00151336382394214
"gene476","MMP0450",317.311808299909,1.04702496795424,0.195924959552021,5.34401012687838,9.09124855179176e-08,2.5507611382575e-07
"gene477","MMP0451",176.776278166979,1.05369029648388,0.173898913703391,6.05921149272444,1.36790439544805e-09,4.70751473589739e-09
"gene478","MMP0452",133.377922505287,-0.107936765519451,0.381915827287584,-0.282619252221182,0.777468720621942,0.814447018867932
"gene479","MMP0453",1539.25745300427,-0.905113109744628,0.167756464441208,-5.39539929361015,6.8371332512121e-08,1.94935740916436e-07
"gene480","MMP0454",219.362028828507,0.129390871785712,0.143598551985552,0.901059725161652,0.367556565181128,0.426918040770697
"gene481","MMP0455",774.893201115152,-0.375739441676148,0.109597989920709,-3.42834245361601,0.000607278893489256,0.00113711520757499
"gene482","MMP0456",211.159467480925,-0.264846637497727,0.137045040527172,-1.93255178355189,0.0532914370431431,0.0758477480371714
"gene483","MMP0457",19312.0275076328,1.31453061616542,0.0657609576834078,19.9895296916743,6.79330456142624e-89,2.72040969028023e-87
"gene484","MMP0458",2270.45875942469,2.55001711119512,0.0808126570411207,31.5546747819165,1.54694971058465e-218,3.89389341435735e-216
"gene486","MMP0459",298.404866991854,2.52119756995632,0.164936049913494,15.2859097285199,9.49280461159434e-53,1.94492113088712e-51
"gene487","MMP0460",1766.30037085887,2.06058946334888,0.164511761430314,12.5254841686303,5.41598297757622e-36,7.17515940337542e-35
"gene488","MMP0461",12.0242769804593,2.65657243674371,0.744749559437069,3.56706815476564,0.000360997613418783,0.000692308630246728
"gene489","MMP0462",85.5423489343766,1.39564200807274,0.235179961318042,5.93435767337917,2.9499810512531e-09,9.78882601187942e-09
"gene490","MMP0463",1133.93604874259,-0.677827391346748,0.102936126768573,-6.58493196339786,4.55093740463288e-11,1.78194482376958e-10
"gene491","MMP0464",227.07766393831,0.331270109238576,0.190732636764343,1.73682970496482,0.0824172341495426,0.111793045859503
"gene492","MMP0465",284.33680797621,0.0121204480961822,0.125216453934602,0.0967959698212856,0.922888424523432,0.93509453939637
"gene493","MMP0466",12.0394596505261,-1.40840971418751,0.535532458327583,-2.62992409196977,0.00854039353142448,0.0136305918499728
"gene494","MMP0467",31.9271288573972,-1.66744475717036,0.390211832893702,-4.27317835239659,1.92706193012443e-05,4.27642710438193e-05
"gene495","MMP0468",12.5609841502659,-0.864093301069304,0.469984763389286,-1.83855598815143,0.065980519749263,0.0918307075815177
"gene496","MMP0469",33.0764349167048,-1.6242627743354,0.427506280460179,-3.79938926882431,0.000145053104124116,0.000291429383656434
"gene497","MMP0470",139.653071212432,-1.78145917236744,0.334883940975688,-5.31963153317278,1.03977618306152e-07,2.88972497563785e-07
"gene498","MMP0471",2.92163390457003,-3.15110212140058,1.32230449064046,-2.38303820618075,0.0171704121888043,0.0262168685239803
"gene499","MMP0472",46.8511683045846,-1.41830961310447,0.326049771055065,-4.34997886523571,1.36150653646276e-05,3.07167031657796e-05
"gene500","MMP0473",102.112782757319,-1.63163149167673,0.196357522316774,-8.30949317563957,9.61116832671956e-17,5.58906884213857e-16
"gene501","MMP0474",89.4945663458843,0.486823696554493,0.196521125324246,2.47720796301806,0.0132414722631196,0.0205563648701469
"gene502","MMP0475",217.332587430593,1.37461577597313,0.203003513886252,6.77138907429635,1.27551738354899e-11,5.20245747641971e-11
"gene503","MMP0476",190.77355453136,2.22101371204525,0.221587537935342,10.0231887259532,1.20549579386962e-23,1.01146837561823e-22
"gene504","MMP0477",98.3076240974688,0.843905317303406,0.217936317411811,3.87225647989989,0.000107832392893147,0.000220163008433053
"gene505","MMP0478",51.0143713974864,2.2704242560201,0.391055644784509,5.8058853932954,6.4026748007309e-09,2.04375235487099e-08
"gene506","MMP0479",370.050459345006,-1.15088902730031,0.16565446275376,-6.94752805429137,3.7174215818271e-12,1.5783365848625e-11
"gene507","MMP0480",955.333876619118,0.842347636652057,0.272079651434722,3.09595970227915,0.00196177020494362,0.00341227946802632
"gene508","MMP0481",949.886848932895,0.0701673451081378,0.136396866826679,0.514435168054851,0.60694777676778,0.659335377721842
"gene509","MMP0482",385.727512230632,0.970556773824273,0.226609999630509,4.28293886151,1.84440864009776e-05,4.10334346445992e-05
"gene510","MMP0483",69.451953857767,0.74862546807912,0.247837457478488,3.02063084287451,0.00252248695026543,0.00431516699647349
"gene511","MMP0484",252.38433933528,0.918455886815538,0.138894535765217,6.61261353267394,3.77593315319548e-11,1.48841033913433e-10
"gene512","MMP0485",221.030201785831,1.63856623206335,0.187154728642969,8.7551420364548,2.03846606549675e-18,1.29200618971413e-17
"gene513","MMP0486",26.0036228831399,0.351870555045703,0.33837097973973,1.03989578336877,0.298388321708453,0.353480395022079
"gene514","MMP0487",165.265694182675,-0.989040543730318,0.170735156656734,-5.79283472190089,6.92082082133703e-09,2.19720473643169e-08
"gene515","MMP0488",44.6338686355142,0.597237158032256,0.373458489029792,1.59920627211827,0.109774777155157,0.145430945373975
"gene516","MMP0489",352.717473146772,-0.928518187949351,0.181214288034245,-5.12386853167938,2.99329730523112e-07,7.91920398170756e-07
"gene517","MMP0490",146.894596598141,-0.136889134328476,0.278195249049586,-0.492061366238776,0.622675962549159,0.675588082519469
"gene518","MMP0491",212.446484335476,-0.123164441806829,0.305815315952767,-0.402741247354177,0.687138586743111,0.733916820591289
"gene519","MMP0492",283.501627598871,0.323851840919593,0.171538814634841,1.88792164390891,0.0590364704067219,0.0830185641313999
"gene520","MMP0493",3050.28346260097,0.0111619177476932,0.203204252404964,0.0549295480561535,0.956194591464155,0.962751354377052
"gene521","MMP0494",363.434315161325,-0.204872260895475,0.142665967297701,-1.43602755987325,0.150994499202749,0.194624950691473
"gene522","MMP0495",260.684977196871,-0.272699890153354,0.136996425010847,-1.99056209044697,0.0465290514709289,0.066762368641512
"gene523","MMP0496",868.311912222997,-0.175706918962761,0.101145704120353,-1.7371664025759,0.0823578033401515,0.111793045859503
"gene524","MMP0497",107.33842056156,0.876778359811742,0.211326383416079,4.14892994257825,3.34033008795804e-05,7.22167069322954e-05
"gene525","MMP0498",1181.11839488308,0.956806393750211,0.227201872656577,4.21126103655164,2.53949093261634e-05,5.53100497313967e-05
"gene526","MMP0499",133.749180271207,0.434566850728273,0.18217953878958,2.38537682999739,0.0170616346473131,0.0260733740230405
"gene527","MMP0500",1633.11139238876,0.193142815023434,0.0945025239354738,2.04378472637738,0.0409748186996168,0.0594708653613878
"gene528","MMP0501",121.29849469576,0.80764387170716,0.234503969511559,3.4440520277306,0.000573065415517298,0.00107763208339539
"gene529","MMP0502",904.396998961295,1.7389879401697,0.156725621477377,11.0957476115079,1.31555420113452e-28,1.3476781990692e-27
"gene530","MMP0503",107.353772499521,3.08959323650498,0.273707273945817,11.2879471267417,1.50510969351383e-29,1.60727471513416e-28
"gene531","MMP0504",104.311118833238,-0.643735429082652,0.222595578415504,-2.8919506562751,0.00382858072110405,0.00640513042983416
"gene532","MMP0505",78.4224018040385,-0.892257106268113,0.218986576926232,-4.07448309751278,4.61166623342759e-05,9.83747688050776e-05
"gene533","MMP0506",22.0896626796048,-0.833994498561257,0.471320241646553,-1.76948585031634,0.0768128300371388,0.104917989554604
"gene534","MMP0507",52.2586482635245,-1.82968519938484,0.317162855123532,-5.76891388706978,7.97840576168754e-09,2.50587360999883e-08
"gene535","MMP0508",31.6075397423901,-1.0072434412948,0.344646653027371,-2.92253945438666,0.00347189631080007,0.00585404909055477
"gene536","MMP0509",194.299122711697,-1.7362949562286,0.278786168156324,-6.22805273199568,4.72268126018357e-10,1.69555781489276e-09
"gene537","MMP0510",119.567309913741,-1.94409639705609,0.295646441852499,-6.57574765613455,4.84092948896757e-11,1.88710569901789e-10
"gene538","MMP0511",487.525272023252,-1.82660672558812,0.108578539717632,-16.8229074579412,1.65817496824565e-63,4.5651629594513e-62
"gene539","MMP0512",238.414089135307,0.0966338809079902,0.159055103900613,0.60754970156992,0.543486169212648,0.599263222874021
"gene540","MMP0513",98.695920565612,-0.581847822391319,0.24690006043199,-2.35661271760438,0.0184424696135168,0.0281347458519624
"gene541","MMP0514",276.763401148201,-1.56233067707776,0.197883418925247,-7.89520762054325,2.89832352209306e-15,1.54285379031057e-14
"gene542","MMP0515",14.9077747828115,1.09923635501775,0.477064258869718,2.3041683265523,0.0212131964419713,0.0320838215714621
"gene543","MMP0516",1505.39582680335,-0.405546718884145,0.0835645674612247,-4.85309421451054,1.21549908945573e-06,3.02074667929618e-06
"gene544","MMP0517",105.900443725243,0.549262109414388,0.192623732744495,2.85147682265588,0.00435166586238285,0.00719965751128506
"gene545","MMP0518",44.6222262114138,1.46820325486902,0.27750559196371,5.29071592568493,1.21838483381131e-07,3.34913272570286e-07
"gene546","MMP0519",29.0990906420838,0.195415116279062,0.45695348023216,0.427647725058971,0.668907614053953,0.719106294059222
"gene547","MMP0520",585.817940232854,0.304567102411007,0.107783489341625,2.82573058518885,0.00471729218890375,0.00776810171668076
"gene548","MMP0521",150.743540324759,-0.372203168286706,0.149864905486566,-2.48359125225665,0.0130065005619826,0.0202451006980683
"gene549","MMP0522",167.611218783246,-0.0121793408089485,0.19303002911939,-0.0630955756703302,0.949690397384792,0.957529614199665
"gene550","MMP0523",48.1787589908672,-0.0620780392488666,0.338268154553782,-0.183517243385666,0.854392190260293,0.881404589718171
"gene551","MMP0524",36.4841763006449,-1.73559330711523,0.497545064716293,-3.48831378340551,0.000486077273905928,0.000924911616222728
"gene552","MMP0525",157.041679107817,-1.90658213283846,0.480941503588656,-3.96427032936867,7.36207876454934e-05,0.000154244741773317
"gene553","MMP0526",495.065861547249,-0.453828586854647,0.115917958312184,-3.91508437055475,9.03726000388481e-05,0.000186459626778045
"gene554","MMP0527",543.176706990335,-0.424746606317898,0.105022104052794,-4.0443543780496,5.24675074154039e-05,0.000111248794303179
"gene555","MMP0528",2405.7582401338,-0.197845614452012,0.20191791460843,-0.97983190266047,0.327169101527384,0.383496178617654
"gene556","MMP0529",355.634392595893,-0.56491569192213,0.13135757564833,-4.30059468693699,1.70340367392316e-05,3.80405231109329e-05
"gene557","MMP0530",147.459545717192,-0.665049849163497,0.157672326532223,-4.21792373963343,2.46562173799536e-05,5.376764235579e-05
"gene558","MMP0531",294.688071565781,-0.164438903327536,0.194727139002832,-0.844458066654719,0.398413486339522,0.456736865927285
"gene559","MMP0532",1120.23917228601,0.483499653742754,0.0923919657688213,5.23313525932053,1.66658691436165e-07,4.51079284655182e-07
"gene560","MMP0533",545.432633241218,1.04454679956543,0.133198391382873,7.8420376456569,4.43293414452356e-15,2.34559458337853e-14
"gene561","MMP0534",728.139737843112,-0.0231281176013344,0.0908461214008989,-0.254585636069935,0.799043154468199,0.831609000692834
"gene562","MMP0535",536.540229255236,-0.139182247055473,0.123566117617062,-1.12637873342275,0.260005244500513,0.313572375639907
"gene563","MMP0536",129.008314105791,-0.510149732267983,0.182255984009951,-2.79908358037852,0.00512478703830084,0.00839988349905681
"gene564","MMP0537",437.952486946788,0.045513098545559,0.129231524333203,0.352182633304013,0.724701300293971,0.76554178124579
"gene565","MMP0538",835.139905574438,1.03059895141683,0.184655741813954,5.58119093017529,2.38877236581047e-08,7.14603889398649e-08
"gene566","MMP0539",4189.31507540489,-0.178369595625809,0.198708673595937,-0.897643733400956,0.369375515618312,0.42874812814194
"gene567","MMP0540",1964.23031750183,-0.136430803935133,0.188220122888179,-0.724847066517889,0.468545857612171,0.526852457634106
"gene568","MMP0541",855.966290965493,0.33690747314214,0.237979624126321,1.41569882034651,0.156863703920308,0.200867620863069
"gene569","MMP0542",1572.93559445207,-0.201181272840174,0.226264348342775,-0.889142608253062,0.373926442332986,0.43232177912777
"gene570","MMP0543",712.668681529245,0.0881270498847644,0.143997480164564,0.612004111350076,0.540535037413424,0.597130241957651
"gene571","MMP0544",1530.62761022785,0.315962208527238,0.0950602132625378,3.32381127375142,0.000887962654029665,0.00161131843089626
"gene572","MMP0545",2650.23917891165,0.232293247114504,0.0826221955833207,2.8115114283092,0.00493093390125874,0.00809720925817138
"gene573","MMP0546",1022.26800211131,1.03735670964419,0.111419553592053,9.31036497814672,1.27393826027746e-20,9.19950497790526e-20
"gene574","MMP0547",938.658272367682,1.72038497518934,0.18783476336931,9.15903395265985,5.23639679435997e-20,3.6906124606649e-19
"gene575","MMP0548",813.785662147532,-0.153276241601911,0.104780187479504,-1.46283610755987,0.143512230330316,0.186343809758303
"gene576","MMP0549",778.846914698959,0.421468196768558,0.114159542067235,3.69192262982565,0.000222565177843722,0.000437678396607855
"gene577","MMP0550",896.930701983973,-1.13123382767941,0.120220241980262,-9.40967851208568,4.97656710659983e-21,3.69987816110924e-20
"gene578","MMP0551",122.794863960152,1.20753412976355,0.232677032444037,5.18974355603397,2.10583896226297e-07,5.63903989590783e-07
"gene579","MMP0552",98.3620645148594,2.37662746578608,0.243300913385791,9.76826363992136,1.5406986125191e-22,1.21192453359761e-21
"gene580","MMP0553",3544.816047857,0.263620662856855,0.092433630460973,2.85199944589604,0.00434451763535626,0.00719458653524223
"gene581","MMP0554",213.375134410598,-0.516806118801074,0.208519116909695,-2.47845917659863,0.0131951209970736,0.0205024719548886
"gene582","MMP0555",270.333957967333,-0.126815222995578,0.168230974019025,-0.753816137218803,0.450959632735421,0.509679841488012
"gene583","MMP0556",611.734367852835,0.145093851824849,0.133350055781921,1.08806742504955,0.276565343029183,0.329931032103873
"gene584","MMP0557",142.572854858965,0.265965591646773,0.178090112389291,1.49343266775751,0.135323967076881,0.1767537657446
"gene585","MMP0558",123.012074209226,0.475069711369719,0.242006188042704,1.96304778490164,0.0496406218751496,0.0709381798410492
"gene586","MMP0559",789.284884295285,-1.22152763910105,0.219657046547685,-5.561067392554,2.68129622916446e-08,7.99398300471705e-08
"gene587","MMP0560",218.501150132002,0.692617649651281,0.143253103791391,4.83492246464615,1.33197541656582e-06,3.30090110265678e-06
"gene588","MMP0561",626.510439851743,0.196411246865022,0.103328634635745,1.9008404355425,0.0573229159307772,0.0808834104867297
"gene589","MMP0562",122.496940720792,1.83452587365465,0.268943529551344,6.82123074949985,9.02638185050319e-12,3.73344714098277e-11
"gene590","MMP0563",404.15597094712,0.310067360622012,0.173139380078159,1.79085405343394,0.0733167184917513,0.100726733666739
"gene591","MMP0564",556.271831500596,1.07539498595859,0.113133475184682,9.50554187611655,1.99009171189197e-21,1.50495347482989e-20
"gene592","MMP0565",355.011912803854,1.56314362383115,0.168408511105986,9.28185644279822,1.66550957696483e-20,1.1929381604114e-19
"gene593","MMP0566",5756.93339205893,-0.250798207528419,0.0723740882411098,-3.46530386252191,0.000529632695676946,0.00100237680964853
"gene594","MMP0567",998.937750893792,-0.319655577411627,0.123400230228786,-2.59039692891156,0.00958653245490336,0.0152175407076934
"gene595","MMP0568",1754.32479362829,-0.11845285170213,0.0884477782962595,-1.33924055509192,0.18049237379702,0.227162544735964
"gene596","MMP0569",1994.29093400452,1.02250578055756,0.0964335705317135,10.6032139525653,2.87912345201243e-26,2.78737116617906e-25
"gene597","MMP0570",322.456100055574,1.99506548921699,0.138175921094787,14.4385901205492,2.95831725394676e-47,5.37376804273628e-46
"gene598","MMP0571",870.011378375326,1.61712520818001,0.113373200881641,14.2637342476398,3.68212193771576e-46,6.42366223193581e-45
"gene599","MMP0572",8224.65168316424,-0.422869814425488,0.0597833164424642,-7.07337497464631,1.51210161207339e-12,6.61122342549209e-12
"gene600","MMP0573",579.877844490862,-0.0700976670861127,0.169004307850886,-0.414768522634112,0.678311364709272,0.726556002807135
"gene601","MMP0574",122.18378458464,1.29837050078844,0.218572063180348,5.94023994602241,2.84605199884468e-09,9.4617804188006e-09
"gene602","MMP0575",1503.34964807459,-1.70079329195279,0.416450380851227,-4.08402386012076,4.42624829954492e-05,9.45339333793715e-05
"gene603","MMP0576",25406.5510225821,-0.986491680704865,0.123615199269877,-7.98034292329337,1.45927296558489e-15,7.98521417813841e-15
"gene604","MMP0577",3847.62359653594,-1.02632064570121,0.193481206505684,-5.30449785918125,1.12983569336626e-07,3.12522840143068e-07
"gene605","MMP0578",9685.30985714672,-0.989273136246007,0.065024062831915,-15.2139545448466,2.85747779878157e-52,5.78721365684266e-51
"gene606","MMP0579",546.457004842883,0.174228411826607,0.0966829377831253,1.8020595548868,0.0715360361408488,0.0985508175763687
"gene607","MMP0580",566.172442202803,0.415642132187521,0.10573190827707,3.93109458592511,8.45599936876334e-05,0.000175701307638691
